代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
603861,白云电器,8.17,-2.39%,-0.20,1.35万,1119.58万,3.70%,8.46,8.15,8.37,8.37,1.29,0.33%,-39.19,1.54
600703,三安光电,26.09,-2.39%,-0.64,60.34万,16.02亿,4.94%,27.20,25.88,26.59,26.73,1.08,1.48%,93.40,4.00
600436,片仔癀,244.00,-2.40%,-5.99,3.71万,9.15亿,3.56%,252.20,243.30,250.99,249.99,1.03,0.62%,83.08,19.56
300699,光威复材,85.10,-2.40%,-2.09,6.00万,5.14亿,4.34%,87.78,84.00,87.17,87.19,0.73,1.16%,63.09,12.55
600256,广汇能源,2.85,-2.40%,-0.07,49.01万,1.41亿,3.08%,2.94,2.85,2.93,2.92,1.01,0.73%,20.37,1.19
601686,友发集团,12.18,-2.40%,-0.30,9.05万,1.11亿,2.96%,12.49,12.12,12.47,12.48,0.74,6.37%,11.69,2.77
002462,嘉事堂,13.77,-2.41%,-0.34,2.63万,3664.52万,3.12%,14.17,13.73,14.15,14.11,1.39,1.05%,12.30,1.13
002392,北京利尔,4.45,-2.41%,-0.11,14.98万,6756.07万,3.95%,4.61,4.43,4.58,4.56,0.88,1.80%,10.67,1.31
000816,智慧农业,4.04,-2.42%,-0.10,366.52万,15.88亿,12.80%,4.55,4.02,4.34,4.14,1.50,27.43%,95.95,2.75
002158,汉钟精机,14.94,-2.42%,-0.37,11.47万,1.73亿,4.57%,15.52,14.82,15.37,15.31,1.09,2.16%,24.89,3.70
002167,东方锆业,5.65,-2.42%,-0.14,9.58万,5478.88万,3.63%,5.84,5.63,5.82,5.79,0.98,1.68%,-65.59,3.30
000837,*ST秦机,6.85,-2.42%,-0.17,5.49万,3778.90万,3.85%,7.05,6.78,7.03,7.02,0.89,0.79%,29.41,2.27
600742,一汽富维,9.66,-2.42%,-0.24,7.04万,6848.31万,2.63%,9.90,9.64,9.89,9.90,1.11,1.05%,11.89,1.06
300197,铁汉生态,3.22,-2.42%,-0.08,20.92万,6852.99万,4.85%,3.37,3.21,3.30,3.30,0.65,1.17%,-22.67,1.47
600862,中航高科,28.16,-2.43%,-0.70,13.68万,3.88亿,4.40%,29.17,27.90,28.73,28.86,0.63,0.98%,73.42,9.02
600165,新日恒力,7.22,-2.43%,-0.18,8.98万,6495.47万,2.97%,7.39,7.17,7.32,7.40,0.58,1.31%,-426.73,5.55
000403,双林生物,35.83,-2.45%,-0.90,1.64万,5924.30万,2.64%,36.77,35.80,36.77,36.73,0.79,0.34%,127.53,20.21
002090,金智科技,8.36,-2.45%,-0.21,6.13万,5189.02万,3.03%,8.60,8.34,8.57,8.57,1.37,1.54%,84.81,2.58
600276,恒瑞医药,108.28,-2.45%,-2.72,37.80万,40.96亿,5.93%,112.63,106.05,111.82,111.00,1.19,0.71%,101.67,19.63
300782,卓胜微,579.74,-2.45%,-14.57,1.68万,9.74亿,5.93%,598.25,563.00,598.24,594.31,0.90,1.59%,109.08,45.14
002155,湖南黄金,8.35,-2.45%,-0.21,15.07万,1.27亿,3.39%,8.62,8.33,8.61,8.56,1.02,1.25%,36.88,1.96
600599,*ST熊猫,4.77,-2.45%,-0.12,1.19万,575.96万,3.07%,4.92,4.77,4.88,4.89,0.56,0.72%,22.32,1.31
600219,南山铝业,3.18,-2.45%,-0.08,565.58万,18.58亿,7.36%,3.42,3.18,3.33,3.26,1.96,4.73%,20.16,0.95
300225,金力泰,15.50,-2.45%,-0.39,23.90万,3.71亿,5.48%,15.90,15.03,15.90,15.89,0.73,5.11%,86.68,7.74
001696,宗申动力,7.53,-2.46%,-0.19,9.26万,7044.66万,3.37%,7.77,7.51,7.73,7.72,0.76,1.05%,12.87,1.95
002950,奥美医疗,20.20,-2.46%,-0.51,5.63万,1.14亿,2.85%,20.60,20.01,20.58,20.71,0.56,2.52%,10.00,4.67
002202,金风科技,13.85,-2.46%,-0.35,103.14万,14.24亿,6.06%,14.38,13.52,14.32,14.20,0.69,3.04%,21.21,1.94
000861,海印股份,2.77,-2.46%,-0.07,27.09万,7565.16万,2.82%,2.85,2.77,2.85,2.84,0.99,1.25%,34.15,1.63
600391,航发科技,24.52,-2.47%,-0.62,13.67万,3.38亿,4.49%,25.33,24.20,25.06,25.14,0.89,4.14%,-103.64,5.72
000100,TCL科技,6.70,-2.47%,-0.17,305.93万,20.87亿,3.93%,6.96,6.69,6.84,6.87,0.91,2.42%,34.81,2.84
603777,来伊份,12.21,-2.48%,-0.31,2.84万,3492.78万,3.75%,12.55,12.08,12.52,12.52,0.94,0.84%,-82.14,2.43
300073,当升科技,59.34,-2.48%,-1.51,17.82万,10.58亿,7.07%,61.95,57.65,60.52,60.85,1.01,4.09%,73.46,7.88
688289,圣湘生物,110.01,-2.48%,-2.80,1.39万,1.53亿,3.75%,112.81,108.58,112.70,112.81,0.80,4.17%,16.40,9.91
600660,福耀玻璃,45.93,-2.48%,-1.17,31.39万,14.82亿,7.32%,49.03,45.58,47.10,47.10,1.08,1.57%,50.16,5.49
300273,和佳医疗,5.88,-2.49%,-0.15,16.57万,9820.83万,3.48%,6.07,5.86,5.97,6.03,0.58,2.75%,43.42,1.79
002290,ST禾盛,5.88,-2.49%,-0.15,1.30万,767.69万,2.82%,6.01,5.84,5.97,6.03,0.94,0.60%,21.04,3.27
603939,益丰药房,92.44,-2.49%,-2.36,7.02万,6.40亿,5.98%,94.30,88.63,93.88,94.80,1.28,1.36%,62.35,9.75
600691,阳煤化工,2.35,-2.49%,-0.06,17.34万,4135.25万,4.98%,2.46,2.34,2.42,2.41,0.64,0.99%,-5.96,1.19
002428,云南锗业,12.14,-2.49%,-0.31,12.98万,1.58亿,2.57%,12.42,12.10,12.40,12.45,0.83,2.02%,656.93,5.51
600821,*ST劝业,4.69,-2.49%,-0.12,3.42万,1625.18万,3.12%,4.84,4.69,4.81,4.81,0.53,0.82%,153.36,1.82
002780,三夫户外,19.13,-2.50%,-0.49,2.81万,5420.64万,4.23%,19.76,18.93,19.62,19.62,0.98,2.59%,-234.66,4.77
600617,国新能源,4.68,-2.50%,-0.12,18.07万,8381.55万,4.58%,4.75,4.53,4.72,4.80,1.21,1.85%,-6.52,1.59
300616,尚品宅配,76.34,-2.50%,-1.96,6165,4687.82万,5.22%,78.69,74.60,78.69,78.30,0.71,0.47%,197.13,4.45
603336,宏辉果蔬,10.51,-2.50%,-0.27,14.68万,1.55亿,3.06%,10.78,10.45,10.70,10.78,0.63,4.35%,48.12,3.82
688198,佰仁医疗,77.82,-2.51%,-2.00,5613,4368.88万,4.79%,80.36,76.54,79.18,79.82,1.09,2.46%,99.15,9.30
603227,雪峰科技,4.66,-2.51%,-0.12,15.72万,7439.17万,5.02%,4.89,4.65,4.75,4.78,0.80,2.39%,25.36,2.31
002480,新筑股份,4.65,-2.52%,-0.12,4.45万,2095.32万,6.08%,4.80,4.51,4.80,4.77,0.94,0.69%,-40.63,1.38
601618,中国中冶,2.71,-2.52%,-0.07,105.95万,2.89亿,3.60%,2.79,2.69,2.78,2.78,0.87,0.59%,9.14,0.76
603088,宁波精达,7.74,-2.52%,-0.20,2.63万,2035.58万,3.90%,7.92,7.61,7.88,7.94,2.06,1.20%,29.94,3.20
600917,重庆燃气,6.96,-2.52%,-0.18,3.94万,2743.12万,3.36%,7.14,6.90,7.14,7.14,0.95,0.25%,27.77,2.48
300008,天海防务,5.41,-2.52%,-0.14,44.31万,2.43亿,5.77%,5.64,5.32,5.45,5.55,0.81,5.96%,178.21,21.09
688050,爱博医疗,164.40,-2.53%,-4.26,8716,1.45亿,3.74%,170.31,164.00,168.88,168.66,1.56,4.05%,188.81,11.60
603053,成都燃气,12.71,-2.53%,-0.33,4.90万,6221.30万,4.45%,13.11,12.53,13.05,13.04,0.90,0.87%,22.81,3.14
002703,浙江世宝,5.39,-2.53%,-0.14,7.82万,4261.76万,3.80%,5.57,5.36,5.47,5.53,0.80,1.41%,82.54,3.18
002503,搜于特,2.31,-2.53%,-0.06,110.56万,2.53亿,5.06%,2.37,2.25,2.30,2.37,0.82,4.59%,88.95,1.30
600578,京能电力,3.07,-2.54%,-0.08,21.48万,6639.39万,3.49%,3.16,3.05,3.16,3.15,0.96,0.32%,12.14,0.86
002099,海翔药业,8.44,-2.54%,-0.22,10.58万,9034.67万,3.12%,8.68,8.41,8.66,8.66,1.19,0.66%,28.31,2.43
300041,回天新材,13.81,-2.54%,-0.36,5.24万,7285.09万,2.61%,14.17,13.80,14.08,14.17,0.67,1.51%,22.70,3.11
002250,联化科技,24.52,-2.54%,-0.64,6.17万,1.52亿,3.78%,25.35,24.40,25.08,25.16,0.95,0.67%,76.58,3.69
600641,万业企业,19.40,-2.56%,-0.51,12.80万,2.52亿,4.37%,20.10,19.23,19.81,19.91,0.55,1.34%,62.50,2.86
603920,世运电路,26.16,-2.57%,-0.69,5.64万,1.48亿,4.99%,27.20,25.86,26.84,26.85,1.88,1.39%,37.31,4.12
002213,大为股份,14.02,-2.57%,-0.37,1.42万,2018.74万,4.45%,14.55,13.91,14.30,14.39,0.93,0.69%,942.92,7.80
300722,新余国科,55.17,-2.58%,-1.46,4.06万,2.28亿,4.94%,57.90,55.10,57.06,56.63,0.59,5.93%,260.99,18.09
600990,四创电子,44.20,-2.58%,-1.17,2.06万,9184.65万,4.41%,45.70,43.70,45.01,45.37,0.86,1.29%,-70.11,2.95
300127,银河磁体,16.97,-2.58%,-0.45,4.42万,7575.05万,2.58%,17.40,16.95,17.32,17.42,0.88,1.94%,37.43,4.37
605299,舒华体育,11.69,-2.58%,-0.31,7.02万,8278.58万,4.83%,12.12,11.54,11.72,12.00,0.41,14.04%,48.54,3.92
603338,浙江鼎力,99.15,-2.58%,-2.63,2.10万,2.10亿,3.94%,102.69,98.68,101.35,101.78,0.85,0.43%,58.20,13.00
601985,中国核电,4.90,-2.58%,-0.13,76.42万,3.76亿,3.18%,5.03,4.87,5.03,5.03,0.95,0.49%,11.66,1.46
300856,科思股份,52.18,-2.59%,-1.39,1.27万,6707.35万,3.73%,54.18,52.18,53.80,53.57,0.83,4.49%,37.21,4.12
003011,海象新材,60.43,-2.60%,-1.61,1.31万,7848.66万,5.71%,62.50,58.96,62.09,62.04,0.94,7.14%,22.54,3.77
002645,华宏科技,8.63,-2.60%,-0.23,7.68万,6717.36万,3.05%,8.89,8.62,8.83,8.86,0.51,1.78%,22.08,1.69
603363,傲农生物,12.37,-2.60%,-0.33,5.91万,7401.68万,3.07%,12.75,12.36,12.70,12.70,0.85,0.95%,12.45,3.10
300770,新媒股份,67.68,-2.60%,-1.81,3.69万,2.55亿,4.79%,71.00,67.67,69.50,69.49,1.07,2.61%,25.77,6.19
300905,宝丽迪,55.96,-2.61%,-1.50,1.26万,7189.47万,3.52%,57.92,55.90,57.70,57.46,0.88,7.03%,38.78,3.28
603960,克来机电,46.08,-2.62%,-1.24,3.45万,1.60亿,4.50%,47.46,45.33,46.47,47.32,0.78,1.34%,93.80,13.08
600058,五矿发展,7.05,-2.62%,-0.19,9.47万,6764.68万,4.14%,7.31,7.01,7.28,7.24,0.99,0.88%,22.90,1.75
600866,星湖科技,4.82,-2.63%,-0.13,10.85万,5304.57万,2.83%,4.96,4.82,4.92,4.95,0.70,1.50%,24.32,2.19
300878,维康药业,49.66,-2.63%,-1.34,7527,3778.08万,3.71%,51.19,49.30,50.50,51.00,0.72,3.95%,33.55,2.99
300471,厚普股份,10.73,-2.63%,-0.29,9.51万,1.02亿,4.81%,11.11,10.58,11.10,11.02,0.64,3.94%,-54.42,3.36
300457,赢合科技,28.12,-2.63%,-0.76,10.13万,2.85亿,4.92%,29.07,27.65,28.91,28.88,0.82,2.33%,48.99,3.42
002629,ST仁智,2.22,-2.63%,-0.06,1.57万,351.65万,3.95%,2.30,2.21,2.28,2.28,0.74,0.45%,-30.28,31.03
603066,音飞储存,8.87,-2.63%,-0.24,7.03万,6250.84万,4.61%,9.18,8.76,9.11,9.11,0.90,2.34%,25.90,2.62
300105,龙源技术,4.43,-2.64%,-0.12,8.03万,3623.85万,3.52%,4.59,4.43,4.50,4.55,0.71,1.56%,-105.48,1.24
300120,经纬辉开,10.70,-2.64%,-0.29,9.64万,1.04亿,4.28%,11.08,10.61,10.72,10.99,0.75,2.54%,47.90,2.00
002461,珠江啤酒,10.69,-2.64%,-0.29,25.56万,2.74亿,5.19%,11.09,10.52,10.90,10.98,0.45,1.16%,35.12,2.67
688520,神州细胞-U,44.20,-2.64%,-1.20,1.27万,5656.72万,4.80%,45.97,43.79,44.79,45.40,0.72,2.65%,-28.04,24.87
